Row Id,Track Name,Album Name,Artist Name(s),Release Date,Genres,Duration
651,Love Scars,A Love Letter To You,Trippie Redd,2017-05-14,"melodic rap,rap,trap",143969
652,Here We Go Again,DirtierNastierSuicide,"$uicideboy$,Germ",2017-02-21,"cloud rap,dark trap,new orleans rap,underground hip hop",168489
653,The Sacred,Songsthatwewontgetsuedforbutattheendofthedayweallgonnadieanyway,$uicideboy$,2016-09-08,"cloud rap,dark trap,new orleans rap,underground hip hop",128066
654,"If You Were to Get What You Deserve, You Would Know What the Bottom of a Tire Tastes Like",I No Longer Fear The Razor Guarding My Heel (III),$uicideboy$,2016-12-23,"cloud rap,dark trap,new orleans rap,underground hip hop",157361
655,Red and Gold,Operation: Doomsday (Complete),"MF DOOM,King Ghidra",1999-04-20,"alternative hip hop,east coast hip hop,hip hop,instrumental hip hop",282680
656,AM // Radio (feat. Wiki),"I Don't Like S**t, I Don't Go Outside: An Album by Earl Sweatshirt","Earl Sweatshirt,Wiki",2015-03-23,"drumless hip hop,experimental hip hop,hip hop,rap,underground hip hop,alternative hip hop",242546
657,Molasses (feat. RZA),Doris,"Earl Sweatshirt,RZA",2013-08-16,"drumless hip hop,experimental hip hop,hip hop,rap,underground hip hop,east coast hip hop,hardcore hip hop",136440
658,Love Scars Pt. 2 / Rack City,A Love Letter To You,"Trippie Redd,Antionia,Chris King",2017-05-14,"melodic rap,rap,trap",155368
659,Poles 1469,A Love Letter To You,"Trippie Redd,6ix9ine",2017-05-14,"melodic rap,rap,trap,emo rap",149575
660,dothatS**t!,Playboi Carti,Playboi Carti,2017-04-14,"atl hip hop,plugg,pluggnb,rage rap,rap",184964
661,FAKE,SATURATION,BROCKHAMPTON,2017-06-09,"boy band,rap",275500
662,HEAT,SATURATION,BROCKHAMPTON,2017-06-09,"boy band,rap",272378
663,BEN CARSON,ALL-AMERICAN TRASH,BROCKHAMPTON,2016-04-11,"boy band,rap",140930
664,PALACE,ALL-AMERICAN TRASH,BROCKHAMPTON,2016-04-11,"boy band,rap",248555
665,444+222,Luv Is Rage 2,Lil Uzi Vert,2017-08-25,"hip hop,melodic rap,philly rap,rage rap,rap",247347
666,Feelings Mutual,Luv Is Rage 2,Lil Uzi Vert,2017-08-25,"hip hop,melodic rap,philly rap,rage rap,rap",233645
667,Malfunction,Luv Is Rage 2,Lil Uzi Vert,2017-08-25,"hip hop,melodic rap,philly rap,rage rap,rap",199211
668,Early 20 Rager,Luv Is Rage 2,Lil Uzi Vert,2017-08-25,"hip hop,melodic rap,philly rap,rage rap,rap",274880
669,Dark Queen,Luv Is Rage 2,Lil Uzi Vert,2017-08-25,"hip hop,melodic rap,philly rap,rage rap,rap",173419
670,"Perry Aye (feat. A$AP Rocky, A$AP Nast, Playboi Carti & Jaden Smith)",Cozy Tapes Vol. 2: Too Cozy,"A$AP Mob,A$AP Rocky,A$AP NAST,Playboi Carti,Jaden",2017-08-25,"hip hop,rap,southern hip hop,trap,east coast hip hop,harlem hip hop,atl hip hop,plugg,pluggnb,rage rap,pop rap",146426
671,Black Card (feat. A$AP Rocky & Smooky MarGielaa),Cozy Tapes Vol. 2: Too Cozy,"A$AP Mob,A$AP Rocky,Smooky MarGielaa",2017-08-25,"hip hop,rap,southern hip hop,trap,east coast hip hop,melodic rap,nyc rap",119146
672,"Get The Bag (feat. A$AP Rocky, A$AP Ferg, A$AP Ant, A$AP Nast, A$AP TyY, Playboi Carti & Smooky MarGielaa)",Cozy Tapes Vol. 2: Too Cozy,"A$AP Mob,A$AP Rocky,A$AP Ferg,A$AP ANT,A$AP NAST,A$AP TyY,Playboi Carti,Smooky MarGielaa",2017-08-25,"hip hop,rap,southern hip hop,trap,east coast hip hop,pop rap,baltimore hip hop,drill,underground hip hop,harlem hip hop,nyc rap,atl hip hop,plugg,pluggnb,rage rap,melodic rap",256560
673,"What Happens (feat. A$AP Rocky, A$AP Ferg, Joey Bada$$, Kirk Knight, Nyck Caution, Meechy Darko & Zombie Juice)",Cozy Tapes Vol. 2: Too Cozy,"A$AP Mob,A$AP Rocky,A$AP Ferg,Joey Bada$$,Kirk Knight,Nyck Caution,Meechy Darko,Zombie Juice",2017-08-25,"hip hop,rap,southern hip hop,trap,east coast hip hop,pop rap,conscious hip hop,underground hip hop,indie hip hop",219333
674,Jocelyn Flores,17,XXXTENTACION,2017-08-25,"emo rap,miami hip hop",119133
675,Depression & Obsession,17,XXXTENTACION,2017-08-25,"emo rap,miami hip hop",144733
676,Everybody Dies In Their Nightmares,17,XXXTENTACION,2017-08-25,"emo rap,miami hip hop",95466
677,Save Me,17,XXXTENTACION,2017-08-25,"emo rap,miami hip hop",163201
678,Carry On,17,XXXTENTACION,2017-08-25,"emo rap,miami hip hop",129720
679,F**k Love (feat. Trippie Redd),17,"XXXTENTACION,Trippie Redd",2017-08-25,"emo rap,miami hip hop,melodic rap,rap,trap",146520
680,Q***R,SATURATION II,BROCKHAMPTON,2017-08-25,"boy band,rap",227648
681,TEETH,SATURATION II,BROCKHAMPTON,2017-08-25,"boy band,rap",80000
682,SWEET,SATURATION II,BROCKHAMPTON,2017-08-25,"boy band,rap",274274
683,TOKYO,SATURATION II,BROCKHAMPTON,2017-08-25,"boy band,rap",192126
684,The Way Life Goes (feat. Oh Wonder),Luv Is Rage 2,"Lil Uzi Vert,Oh Wonder",2017-08-25,"hip hop,melodic rap,philly rap,rage rap,rap,electropop,indie poptimism,pov: indie",221746
685,"RAF (feat. A$AP Rocky, Playboi Carti, Quavo, Lil Uzi Vert & Frank Ocean)",Cozy Tapes Vol. 2: Too Cozy,"A$AP Mob,A$AP Rocky,Playboi Carti,Quavo,Lil Uzi Vert,Frank Ocean",2017-08-25,"hip hop,rap,southern hip hop,trap,east coast hip hop,atl hip hop,plugg,pluggnb,rage rap,melodic rap,philly rap,lgbtq+ hip hop,neo soul",255413
686,JUNKY,SATURATION II,BROCKHAMPTON,2017-08-25,"boy band,rap",248780
687,CHICK,SATURATION II,BROCKHAMPTON,2017-08-25,"boy band,rap",204382
688,GUMMY,SATURATION II,BROCKHAMPTON,2017-08-25,"boy band,rap",261000
689,"Frat Rules (feat. A$AP Rocky, Playboi Carti & Big Sean)",Cozy Tapes Vol. 2: Too Cozy,"A$AP Mob,A$AP Rocky,Playboi Carti,Big Sean",2017-08-25,"hip hop,rap,southern hip hop,trap,east coast hip hop,atl hip hop,plugg,pluggnb,rage rap,detroit hip hop,pop rap,r&b",218946
690,"Feels So Good (feat. A$AP Rocky, A$AP Ferg, A$AP Nast & A$AP Twelvyy)",Cozy Tapes Vol. 2: Too Cozy,"A$AP Mob,A$AP Rocky,A$AP Ferg,A$AP NAST,A$AP Twelvyy",2017-08-25,"hip hop,rap,southern hip hop,trap,east coast hip hop,pop rap,harlem hip hop,underground hip hop",205266
691,Coziest (feat. A$AP Twelvyy & Zack),Cozy Tapes Vol. 2: Too Cozy,"A$AP Mob,A$AP Twelvyy,Zack",2017-08-25,"hip hop,rap,southern hip hop,trap,underground hip hop",166440
692,No Sleep Leak,Luv Is Rage 2,Lil Uzi Vert,2017-08-25,"hip hop,melodic rap,philly rap,rage rap,rap",189229
693,Catch Me Outside,Catch Me Outside,Ski Mask The Slump God,2017-08-25,"hip hop,miami hip hop,pop rap,rap,trap,underground hip hop",145786
694,Earth,The Hunt for the Gingerbread Man,MF Grimm,2007-09-25,alternative hip hop,263428
695,Next Levels,Take Me To Your Leader,King Geedorah,2003-06-17,alternative hip hop,229320
696,Guv'nor (feat. MF Doom),Key to the Kuffs,"JJ DOOM,MF DOOM",2012,"alternative hip hop,east coast hip hop,hip hop,instrumental hip hop",183737
697,Fazers,Take Me To Your Leader,King Geedorah,2003-06-17,alternative hip hop,197133
698,Monkey Suite,Chrome Children,Madvillain,2006-10-03,"abstract hip hop,alternative hip hop,hip hop,psychedelic hip hop",159480
699,Strange Ways,Madvillainy,Madvillain,2004-03-24,"abstract hip hop,alternative hip hop,hip hop,psychedelic hip hop",111666
700,Blade Of Woe,A Love Letter To You,"Trippie Redd,Famous Dex",2017-05-14,"melodic rap,rap,trap,chicago rap,drill",188029
701,Deeply Scared,A Love Letter To You,"Trippie Redd,UnoTheActivist",2017-05-14,"melodic rap,rap,trap,plugg,rage rap",200000
702,Plain Jane,Still Striving,A$AP Ferg,2017-08-18,"hip hop,pop rap,rap,southern hip hop,trap",173600
703,Shattered Amethyst,Songsthatwewontgetsuedforbutattheendofthedayweallgonnadieanyway,$uicideboy$,2016-09-08,"cloud rap,dark trap,new orleans rap,underground hip hop",126877
704,PRBLMS,FREE 6LACK,6LACK,2016-11-18,"atl hip hop,melodic rap,r&b,rap,trap",246773
705,King Cobra (Drippin'),DirtierNastierSuicide,"$uicideboy$,Germ",2017-02-21,"cloud rap,dark trap,new orleans rap,underground hip hop",120058
706,SUNNY,SATURATION II,BROCKHAMPTON,2017-08-25,"boy band,rap",170692
707,Underdogs,Underdogs,Yung Pinch,2017-06-19,"melodic rap,oc rap",228000
708,Life Is Short,Life Is Short,Ski Mask The Slump God,2016-11-04,"hip hop,miami hip hop,pop rap,rap,trap,underground hip hop",140657
709,Yung Minor Threat,BadS**t (Bootleg),Germ,2017-04-01,dark trap,160522
710,2nd Hand,K**l Yourself Sagas: XI - XV,$uicideboy$,2017-05-26,"cloud rap,dark trap,new orleans rap,underground hip hop",123480
711,New Choppa,Playboi Carti,"Playboi Carti,A$AP Rocky",2017-04-14,"atl hip hop,plugg,pluggnb,rage rap,rap,east coast hip hop,hip hop,trap",126043
712,Temple Spray,K**l Yourself Sagas: XI - XV,$uicideboy$,2017-05-26,"cloud rap,dark trap,new orleans rap,underground hip hop",110576
713,Han Solo,BadS**t (Bootleg),Germ,2017-04-01,dark trap,110811
714,For the Win,BadS**t (Bootleg),Germ,2017-04-01,dark trap,96052
715,Rhinestone Cowboy,Madvillainy,Madvillain,2004-03-24,"abstract hip hop,alternative hip hop,hip hop,psychedelic hip hop",239826
716,DEATHCAMP (feat. Cole Alexander),Cherry Bomb,"Tyler, The Creator,Cole Alexander",2015-04-13,"hip hop,rap",189702
717,For the Last Time,For the Last Time,$uicideboy$,2017-09-05,"cloud rap,dark trap,new orleans rap,underground hip hop",156081
718,Leave Me Alone,K**l Yourself Part XIX: The Deep End Saga,$uicideboy$,2017-09-11,"cloud rap,dark trap,new orleans rap,underground hip hop",110837
719,Failure by Design,K**l Yourself Part XIX: The Deep End Saga,$uicideboy$,2017-09-11,"cloud rap,dark trap,new orleans rap,underground hip hop",143020
720,Introversion 2.0,K**l Yourself Part XIX: The Deep End Saga,$uicideboy$,2017-09-11,"cloud rap,dark trap,new orleans rap,underground hip hop",109348
721,I'm Done.,K**l Yourself XVI,$uicideboy$,2017-09-11,"cloud rap,dark trap,new orleans rap,underground hip hop",158458
722,"Smoked out, Scoped Out",K**l Yourself XVI,$uicideboy$,2017-09-11,"cloud rap,dark trap,new orleans rap,underground hip hop",138239
723,Gloom,K**l Yourself XVI,$uicideboy$,2017-09-11,"cloud rap,dark trap,new orleans rap,underground hip hop",135470
724,I Hung Myself for a Persona,K**l Yourself Part XX: The Infinity Saga,$uicideboy$,2017-09-11,"cloud rap,dark trap,new orleans rap,underground hip hop",133772
725,Now I'm up to My Neck in Offers,K**l Yourself Part XX: The Infinity Saga,$uicideboy$,2017-09-11,"cloud rap,dark trap,new orleans rap,underground hip hop",167026
726,Goodbye,K**l Yourself Part XVIII: The Fall of Idols Saga,$uicideboy$,2017-09-11,"cloud rap,dark trap,new orleans rap,underground hip hop",126484
727,From the Beginning of Time Until the End of Time,K**l Yourself Part XVIII: The Fall of Idols Saga,$uicideboy$,2017-09-11,"cloud rap,dark trap,new orleans rap,underground hip hop",124055
728,F**kthepopulation,Songsthatwewontgetsuedforbutattheendofthedayweallgonnadieanyway,$uicideboy$,2016-09-08,"cloud rap,dark trap,new orleans rap,underground hip hop",150205
729,SWAMP,SWAMP,BROCKHAMPTON,2017-08-08,"boy band,rap",251963
730,No Joke (Beat the Box),4Ps,"Quan'ta,Trippie Redd",2017-07-14,"melodic rap,rap,trap",191784
731,LigHt Years AHead (Sky HigH),Setbacks,"ScHoolboy Q,Kendrick Lamar",2011-01-11,"gangster rap,hip hop,pop rap,rap,southern hip hop,trap,conscious hip hop,west coast rap",251783
732,It's True,It's True,"BJ The Chicago Kid,ScHoolboy Q",2014-12-23,"alternative r&b,chicago rap,gangster rap,hip hop,pop rap,rap,southern hip hop,trap",292219
733,NigHtmare on Figg St,Habits & Contradictions,ScHoolboy Q,2012-01-14,"gangster rap,hip hop,pop rap,rap,southern hip hop,trap",216177
734,By Any Means,Blank Face LP,ScHoolboy Q,2016-07-08,"gangster rap,hip hop,pop rap,rap,southern hip hop,trap",214333
735,Black THougHts,Blank Face LP,ScHoolboy Q,2016-07-08,"gangster rap,hip hop,pop rap,rap,southern hip hop,trap",222320
736,Tonight's Da Night,Whut? Thee Album,Redman,1992-09-22,"east coast hip hop,hardcore hip hop,new jersey rap,wu fam",201373
737,Liger,Liger,"Young Thug,Carnage,Young Stoner Life",2017-09-21,"atl hip hop,atl trap,gangster rap,melodic rap,rap,trap,edm,electro house,electronic trap,viral trap,pop rap",208629
738,Fresh Prince,Suffolk County,Cousin Stizz,2015-06-02,"boston hip hop,underground hip hop",239684
739,Bless Yo Trap,Bless Yo Trap,Smokepurpp,2017-09-15,"melodic rap,miami hip hop,trap,underground hip hop",115278
740,Power,Laila’s Wisdom,"Rapsody,Kendrick Lamar,Lance Skiiiwalker",2017-09-22,"alternative r&b,north carolina hip hop,trap queen,conscious hip hop,hip hop,rap,west coast rap,psychedelic hip hop",334786
741,"Whoa (feat. Tyler, The Creator)",Doris,"Earl Sweatshirt,Tyler, The Creator",2013-08-16,"drumless hip hop,experimental hip hop,hip hop,rap,underground hip hop",196426
742,Uncle Al,Doris,Earl Sweatshirt,2013-08-16,"drumless hip hop,experimental hip hop,hip hop,rap,underground hip hop",52626
743,Guild (feat. Mac Miller),Doris,"Earl Sweatshirt,Mac Miller",2013-08-16,"drumless hip hop,experimental hip hop,hip hop,rap,underground hip hop,pittsburgh rap,pop rap",233720
744,Memoirs of a Gorilla,Radical $uicide,$uicideboy$,2016-07-22,"cloud rap,dark trap,new orleans rap,underground hip hop",122181
745,The Season | Carry Me,Malibu,Anderson .Paak,2016-01-15,"escape room,hip hop,indie soul,neo soul",328813
746,The Waters (feat. BJ the Chicago Kid),Malibu,"Anderson .Paak,BJ The Chicago Kid",2016-01-15,"escape room,hip hop,indie soul,neo soul,alternative r&b,chicago rap",174253
747,Boulder Holder,Madvillainy 2: The Madlib Remix,Madvillain,2008-09-30,"abstract hip hop,alternative hip hop,hip hop,psychedelic hip hop",142026
748,Pictures (feat. Maxo Cream),K**l Yourself Sagas: XI - XV,"$uicideboy$,Maxo Cream",2017-05-26,"cloud rap,dark trap,new orleans rap,underground hip hop",165067
749,3.214,Madvillainy 2: The Madlib Remix,Madvillain,2008-09-30,"abstract hip hop,alternative hip hop,hip hop,psychedelic hip hop",123746
750,Planting the Roots Only to Fall out the Tree,K**l Yourself Sagas: XI - XV,$uicideboy$,2017-05-26,"cloud rap,dark trap,new orleans rap,underground hip hop",117159
751,South Side Suicide (feat. Pouya),Songsthatwewontgetsuedforbutattheendofthedayweallgonnadieanyway,$uicideboys$,2016-09-08,"cloud rap,dark trap,new orleans rap,underground hip hop",161725
752,Novus Ordo Seclorum,Songsthatwewontgetsuedforbutattheendofthedayweallgonnadieanyway,$uicideboy$,2016-09-08,"cloud rap,dark trap,new orleans rap,underground hip hop",96053
753,Evolution (Pretty Good Movie / Pretty Good Theory),Songsthatwewontgetsuedforbutattheendofthedayweallgonnadieanyway,$uicideboy$,2016-09-08,"cloud rap,dark trap,new orleans rap,underground hip hop",129672
754,Vincent Van Gogh Ain't Got S**t on Me,Songsthatwewontgetsuedforbutattheendofthedayweallgonnadieanyway,$uicideboy$,2016-09-08,"cloud rap,dark trap,new orleans rap,underground hip hop",134583
755,GENIE,GENIE,Aries,2017-09-16,rap,194999
756,Did You Really,Slaps For My Drop-Top Mini-Van,Ski Mask The Slump God,2017-01-01,"hip hop,miami hip hop,pop rap,rap,trap,underground hip hop",90305
757,Bouncin,"Bang 3, Pt. 2",Chief Keef,2015-09-18,"chicago bop,chicago drill,chicago rap,drill,hip hop,rap,southern hip hop,trap",195428
758,Red Bottom Sky,Red Bottom Sky,Yung Lean,2017-09-01,"cloud rap,psychedelic hip hop,underground hip hop",303412
759,Redbone,"Awaken, My Love!",Childish Gambino,2016-12-02,"atl hip hop,hip hop,rap",326933
760,Count Up (feat. DRAM),Deadstar,"Smokepurpp,DRAM",2017-09-29,"melodic rap,miami hip hop,trap,underground hip hop,pop rap,viral trap,virginia hip hop",215433
761,RIP Max,Deadstar,Smokepurpp,2017-09-29,"melodic rap,miami hip hop,trap,underground hip hop",266025
762,Purgatory,Deadstar,Smokepurpp,2017-09-29,"melodic rap,miami hip hop,trap,underground hip hop",192097
763,Hold It,Deadstar,Smokepurpp,2017-09-29,"melodic rap,miami hip hop,trap,underground hip hop",114182
764,No Bells,Suffolk County,Cousin Stizz,2015-06-02,"boston hip hop,underground hip hop",213833
765,No Romance,No Romance,"16yrold,K**lY",2017-09-29,"pluggnb,canadian hip hop,canadian trap,melodic rap",137200
766,F**k My Enemies,LINES,"Allan Kingdom,Kevin Abstract",2017-04-07,"underground hip hop,afrofuturism,lgbtq+ hip hop",216959
767,Farrakhan (feat. Vince Staples),I'll Call You Tomorrow,"Joey Fatts,Vince Staples",2016-03-03,"underground hip hop,conscious hip hop,hip hop,rap",191216
768,Trade-Off,3001: A Laced Odyssey,Flatbush Zombies,2016-03-11,"psychedelic hip hop,rap,underground hip hop",249360
769,New Freezer (feat. Kendrick Lamar),New Freezer (feat. Kendrick Lamar),"Rich The Kid,Kendrick Lamar",2017-09-25,"atl hip hop,melodic rap,plugg,rap,trap,conscious hip hop,hip hop,west coast rap",193173
770,ILL NANA (feat. Trippie Redd),ILL NANA (feat. Trippie Redd),"DRAM,Trippie Redd",2017-09-29,"pop rap,trap,underground hip hop,viral trap,virginia hip hop,melodic rap,rap",196733
771,The Race,#SantanaWorld,Tay-K,2017-07-17,"cali rap,dfw rap,rap,trap",140944
772,BOYS,SATURATION,BROCKHAMPTON,2017-06-09,"boy band,rap",278125
773,Faygo Dreams,6 Dogs,6 Dogs,2017-07-03,"cloud rap,dark trap,melodic rap",171906
774,Aahhyeahh,Essentials,Oliver Francis,2017-04-03,"cloud rap,emo rap,melodic rap",185491
775,Phantom,Deadstar,Smokepurpp,2017-09-29,"melodic rap,miami hip hop,trap,underground hip hop",145171
776,Fingers Blue (feat. Travis Scott),Deadstar,"Smokepurpp,Travis Scott",2017-09-29,"melodic rap,miami hip hop,trap,underground hip hop,hip hop,rap,slap house",194771
777,Fresh,Fresh,Chuck Strangers,2017-10-03,experimental hip hop,158648
778,Deadman's Wonderland,A Love Letter To You 2,"Trippie Redd,Antionia",2017-10-06,"melodic rap,rap,trap",237316
779,Woah Woah Woah,A Love Letter To You 2,"Trippie Redd,Bali Baby",2017-10-06,"melodic rap,rap,trap,trap queen",222288
780,Today,A Love Letter To You 2,"Trippie Redd,UnoTheActivist",2017-10-06,"melodic rap,rap,trap,plugg,rage rap",217211
781,Overweight,A Love Letter To You 2,Trippie Redd,2017-10-06,"melodic rap,rap,trap",197721
782,Overdose On L1fe,A Love Letter To You 2,Trippie Redd,2017-10-06,"melodic rap,rap,trap",124250
783,I Know How To Self Destruct,A Love Letter To You 2,Trippie Redd,2017-10-06,"melodic rap,rap,trap",102700
784,Sway (feat. Quavo & Lil Yachty),Sway (feat. Quavo & Lil Yachty),"NexXthursday,Quavo,Lil Yachty",2017-07-14,"nyc rap,viral trap,atl hip hop,melodic rap,rap,trap",244093
785,On Me,On Me,"Quality Control,Lil Yachty,Young Thug",2017-09-29,"melodic rap,trap,atl hip hop,rap,atl trap,gangster rap",216209
786,Bust Down,A Love Letter To You 2,Trippie Redd,2017-10-06,"melodic rap,rap,trap",245228
787,Feel Good,A Love Letter To You 2,"Trippie Redd,Khalil,Cydnee with a C",2017-10-06,"melodic rap,rap,trap,atl trap",200272
788,In Too Deep,A Love Letter To You 2,Trippie Redd,2017-10-06,"melodic rap,rap,trap",223138
789,So Ruff,Whut? Thee Album,Redman,1992-09-22,"east coast hip hop,hardcore hip hop,new jersey rap,wu fam",224786
790,Blow Your Mind,Whut? Thee Album,Redman,1992-09-22,"east coast hip hop,hardcore hip hop,new jersey rap,wu fam",234666
791,How To Roll A Blunt,Whut? Thee Album,Redman,1992-09-22,"east coast hip hop,hardcore hip hop,new jersey rap,wu fam",201720
792,Hellboy,A Love Letter To You 2,Trippie Redd,2017-10-06,"melodic rap,rap,trap",188276
793,Avian,Watching Movies with the Sound Off (Deluxe Edition),Mac Miller,2013-06-18,"hip hop,pittsburgh rap,pop rap,rap",196756
794,R.I.P. Kevin Miller,Cilvia Demo,Isaiah Rashad,2014-01-28,"hip hop,rap,tennessee hip hop,underground hip hop",229218
795,Runnin' (Dying To Live),Resurrection (Music From And Inspired By The Motion Picture),"2Pac,The Notorious B.I.G.",2003-10-28,"g funk,gangster rap,hip hop,rap,west coast rap,east coast hip hop,hardcore hip hop",230786
796,CHICK,SATURATION II,BROCKHAMPTON,2017-08-25,"boy band,rap",204382
797,Lamar Avenue,K**l Yourself XVII: The Suburban Sacrifice Saga,$uicideboy$,2017-09-11,"cloud rap,dark trap,new orleans rap,underground hip hop",95190
798,Nightmare Choir (I've Been Asleep Too Long),K**l Yourself Sagas: XI - XV,$uicideboy$,2017-05-26,"cloud rap,dark trap,new orleans rap,underground hip hop",134843
799,Loving Is Easy (feat. Benny Sings),Loving Is Easy (feat. Benny Sings),"Rex Orange County,Benny Sings",2017-10-11,"bedroom pop,dutch pop,indie soul",155720
800,High End (feat. Future & Young Thug),High End (feat. Future & Young Thug),"Chris Brown,Future,Young Thug",2017-10-13,"pop rap,r&b,rap,atl hip hop,hip hop,southern hip hop,trap,atl trap,gangster rap,melodic rap",202213
801,Gas Drawls,Operation: Doomsday (Complete),MF DOOM,1999-04-20,"alternative hip hop,east coast hip hop,hip hop,instrumental hip hop",223493
802,Hey!,Operation: Doomsday (Complete),MF DOOM,1999-04-20,"alternative hip hop,east coast hip hop,hip hop,instrumental hip hop",226546
803,Doomsday,Operation: Doomsday (Complete),"MF DOOM,Pebbles The Invisible Girl",1999-04-20,"alternative hip hop,east coast hip hop,hip hop,instrumental hip hop",298053
804,?,Operation: Doomsday (Complete),"MF DOOM,Kurious",1999-04-20,"alternative hip hop,east coast hip hop,hip hop,instrumental hip hop",188893
805,Red Roses (feat. Landon Cube),Red Roses (feat. Landon Cube),"Lil Skies,Landon Cube",2017-07-15,"melodic rap,pop rap",262061
806,PICK IT UP (feat. A$AP Rocky),Pick It Up (feat. A$AP Rocky),"Famous Dex,A$AP Rocky",2017-10-20,"chicago rap,drill,rap,trap,east coast hip hop,hip hop",191251
807,One Beer,MM...FOOD,MF DOOM,2004,"alternative hip hop,east coast hip hop,hip hop,instrumental hip hop",258586
808,Ghosttown,Unknown Memory,"Yung Lean,Travis Scott",2014-10-23,"cloud rap,psychedelic hip hop,underground hip hop,hip hop,rap,slap house",309880
809,SUPER PREDATOR (feat. Styles P),ALL-AMERIKKKAN BADA$$,"Joey Bada$$,Styles P",2017-04-07,"conscious hip hop,hip hop,rap,battle rap,dirty south rap,east coast hip hop,hardcore hip hop",251868
810,Empty,American Boyfriend: A Suburban Love Story,Kevin Abstract,2016-11-18,"afrofuturism,lgbtq+ hip hop",194336
811,One More Chance - 2005 Remaster,Ready to Die (The Remaster),The Notorious B.I.G.,1994-09-13,"east coast hip hop,gangster rap,hardcore hip hop,hip hop,rap",283026
812,Terrorist Threats (feat. Danny Brown & Jhene Aiko),Control System,"Ab-Soul,Danny Brown,Jhené Aiko",2012-05-11,"conscious hip hop,hip hop,rap,alternative hip hop,detroit hip hop,escape room,underground hip hop,r&b",264284
813,Rap Saved Me (feat. Quavo),Without Warning,"21 Savage,Offset,Metro Boomin,Quavo",2017-10-30,"atl hip hop,hip hop,rap,trap,pop rap,melodic rap",257600
814,Ghost Ride,Vicious EP,"Skepta,A$AP NAST,A$AP Rocky",2017-10-31,"birmingham grime,grime,instrumental grime,uk hip hop,harlem hip hop,east coast hip hop,hip hop,rap,trap",207502
815,m.A.A.d city,"good kid, m.A.A.d city (Deluxe)","Kendrick Lamar,MC Eiht",2012,"conscious hip hop,hip hop,rap,west coast rap,g funk",350120
816,Our Streets (feat. A$AP Ferg) (feat. A$AP Ferg),Our Streets (feat. A$AP Ferg) (feat. A$AP Ferg),"DJ Premier,A$AP Ferg",2017-11-02,"east coast hip hop,instrumental hip hop,jazz boom bap,turntablism,hip hop,pop rap,rap,southern hip hop,trap",183687
817,Voodoo,Bears Like This Too Much,"Spillage Village,EARTHGANG",2016-12-02,"underground hip hop,atl hip hop,hip hop,indie hip hop,psychedelic hip hop,rap",255053
818,THE WAVE,THE WAVE,"FEYNMAN,Freddie Gibbs",2017-11-03,"alternative hip hop,hip hop,indiana hip hop,rap,underground hip hop",206546
819,Audiopium,Nyck @ Knight,"Nyck Caution,Kirk Knight,Nyck @ Knight,Joey Bada$$,CJ Fly,Dessy Hinds,Rokamouth,Aaron Rose,Dirty Sanchez",2017-07-21,"indie hip hop,underground hip hop,conscious hip hop,hip hop,rap,electroclash",287714
820,"Flava in Ya Ear Remix (feat. The Notorious B.I.G., LL Cool J, Busta Rhymes, Rampage)",Flava In Ya Ear Remix,"Craig Mack,Busta Rhymes,LL COOL J,Rampage,The Notorious B.I.G.",1994,"gangster rap,hardcore hip hop,hip hop,east coast hip hop,pop rap,rap,golden age hip hop,old school hip hop,queens hip hop",302013
821,Crisis (feat. 21 Savage),Crisis (feat. 21 Savage),"Rich Brian,21 Savage",2017-11-10,"indonesian hip hop,atl hip hop,hip hop,rap,trap",216189
822,Wanted You (feat. Lil Uzi Vert),Wanted You (feat. Lil Uzi Vert),"NAV,Lil Uzi Vert",2017-11-03,"canadian hip hop,canadian trap,melodic rap,rap,trap,hip hop,philly rap,rage rap",228080
823,MotorSport,MotorSport,"Migos,Nicki Minaj,Cardi B",2017-10-27,"atl hip hop,hip hop,pop rap,rap,trap,hip pop,pop,queens hip hop",307660
824,Good Grief (feat. Diamante),3001: A Laced Odyssey,"Flatbush Zombies,Diamante",2016-03-11,"psychedelic hip hop,rap,underground hip hop",271266
825,Father Stretch My Hands Pt. 1,The Life Of Pablo,Kanye West,2016-06-10,"chicago rap,hip hop,rap",135920
826,Liquor Sto',Strays with Rabies,"EARTHGANG,Mereba",2015-11-05,"atl hip hop,hip hop,indie hip hop,psychedelic hip hop,rap,underground hip hop,alternative r&b",296586
827,Meditate (feat. J.I.D.),Rags,"EARTHGANG,JID",2017-09-01,"atl hip hop,hip hop,indie hip hop,psychedelic hip hop,rap,underground hip hop,pop rap",278083
828,Missed Calls,Strays with Rabies,EARTHGANG,2015-11-05,"atl hip hop,hip hop,indie hip hop,psychedelic hip hop,rap,underground hip hop",270746
829,Robots,Robots,EARTHGANG,2017-10-06,"atl hip hop,hip hop,indie hip hop,psychedelic hip hop,rap,underground hip hop",249155
830,Nowhere Fast (feat. Childish Major),Rags,"EARTHGANG,Childish Major",2017-09-01,"atl hip hop,hip hop,indie hip hop,psychedelic hip hop,rap,underground hip hop,trap soul",237241
831,Artificial,Robots,EARTHGANG,2017-10-20,"atl hip hop,hip hop,indie hip hop,psychedelic hip hop,rap,underground hip hop",260866
832,Momma Told Me,Strays with Rabies,"EARTHGANG,JID",2015-11-05,"atl hip hop,hip hop,indie hip hop,psychedelic hip hop,rap,underground hip hop,pop rap",234893
